6.92.5,876508960
6.93.0,876680380
6.93.5,876754287
6.94.0,877191005
7.0.0,877308671
7.1.0,877442819
7.1.5,877677021
7.2.0,877870798
7.2.5,878021906
7.3.0,878254272
7.3.1,878431987
7.4.0,879028139
7.4.5,879150214
7.4.6,879301915
7.5.0,879392389
7.5.5,879580048
7.6.0,879770242
7.6.5,879969025
7.7.0,880163371
7.7.1,880272207
7.7.5,880382485
7.8.0,880560194
7.8.5,880809641
7.9.0,880968806
